,text,label,label_text
3451,rasanya sangat bahagia bisa merasakan kedamaian dalam kesendirian,4,joy
3452,gak percaya ketika tahu bahwa sahabatku ikut campur dalam urusan pribadiku,6,surprise
3453,nemu bangkai binatang di jalan,2,disgust
3454,kadang ngerasa sendirian di tengah keramaian karena gak ada yang peduli,5,sadness
3455,aku merasa takut untuk melakukan apapun karena takut akan kegagalan,3,fear
3456,melihat hasil kerja keras akhirnya membuahkan hasil membuatku merasa sangat bahagia,4,joy
3457,rasanya ingin cepat sampai ke hari yang sudah aku rencanakan sejak lama,0,anticipation
3458,tidak sabar buat mengucap janji suci di hadapan keluarga dan sahabat,0,anticipation
3459,tidak tahan lagi sama kegagalan yang terusmenerus datang setiap kali aku mendekati keinginan ini,1,anger
3460,aku takut kalau semua ini hanya akan membawa lebih banyak rasa sakit,3,fear
3461,takut banget kalau semua yang aku bangun akan runtuh dalam sekejap,3,fear
3462,rasanya menunggu ini seperti selamanya padahal tinggal beberapa jam lagi,0,anticipation
3463,masih sulit menerima kenyataan kalau ayah udah gak ada,5,sadness
3464,rasanya bahagia banget bisa kembali ke studio untuk berlatih tari,4,joy
3465,aku tidak ngerti kenapa ada orang yang buang sampah sembarangan di trotoar,2,disgust
3466,rasa takut bikin aku sering terlalu mikir panjang sampai akhirnya tidak bertindak sama sekali,3,fear
3467,gak percaya ketika semua usaha untuk meraih citacita tidak membuahkan hasil,6,surprise
3468,kenapa kamar mandi ini penuh dengan lumut bikin jijik banget,2,disgust
3469,kepercayaan ini adalah anugerah yang tidak ternilai,7,trust
3470,aku tidak ngerti kenapa orang tidak bersihin wastafel setelah cuci piring,2,disgust
3471,nemu ulat di dalam kue,2,disgust
3472,marah banget karena dunia ini selalu memihak orang yang serakah dan tidak peduli,1,anger
3473,ketika melihat orang yang berharga memberikan senyuman yang tulus padaku,6,surprise
3474,kehilangan orang tua itu rasanya seperti kehilangan arah,5,sadness
3475,tidak sabar buat lihat keinginan ini terwujud tapi terusterusan menghadapi kegagalan,1,anger
3476,makan malam dengan suasana hangat di rumah bikin hatiku terasa penuh kebahagiaan,4,joy
3477,rasanya dunia ini gak punya ruang untuk keadilan yang sesungguhnya,5,sadness
3478,rasanya senang banget buat ikut training di luar kota minggu depan,0,anticipation
3479,tidak tahan lagi ingin tahu apa yang akan terjadi di momen penting besok,0,anticipation
3480,kesel banget karena semua rencana buat wujudkan keinginan ini selalu berantakan,1,anger
3481,sulit buat tetap optimis ketika ketidakadilan terus merajalela,5,sadness
3482,dengan kepercayaan yang ada aku yakin semua rencana kita akan berhasil,7,trust
3483,rasanya bahagia bisa mencicipi makanan khas daerah yang belum pernah aku coba,4,joy
3484,bermain game strategi bikin otakku bekerja sekaligus merasa senang,4,joy
3485,kesel maksimal karena buku ini bikin ekspektasi tinggi tapi hasil akhirnya mengecewakan,1,anger
3486,aku merasa sangat takut setiap kali memikirkan apa yang akan terjadi di masa depan,3,fear
3487,aku tidak tahan lihat kondisi toilet yang penuh dengan noda dan bau tidak enak,2,disgust
3488,aku merasa bahagia hari ini karena bisa bangun pagi tanpa rasa malas,4,joy
3489,takut banget kalau suatu saat aku tidak bisa bertahan menghadapi tekanan hidup,3,fear
3490,perlakuan yang tidak adil dari orang lain bikin aku merasa sangat kecewa,6,surprise
3491,jijik banget lihat makanan yang udah berjamur masih disimpan di kulkas,2,disgust
3492,gak ada yang lebih menyakitkan daripada dikhianati oleh orang yang kamu cintai,5,sadness
3493,hidup makin berat tiap hari berusaha tapi penghasilan gak cukup buat kebutuhan,5,sadness
3494,aku percaya kamu akan terus bersamaku di setiap langkah perjalanan ini,7,trust
3495,marah banget karena buku ini tidak sesuai sama genre yang aku harapkan,1,anger
3496,serius  bau mulut di ruang kecil bikin ingin keluar,2,disgust
3497,kesel maksimal udah berusaha keras tapi tidak pernah puas sama hasil hobiku,1,anger
3498,rasanya aku kehilangan bagian dari diriku ketika ayah meninggal,5,sadness
3499,tidak tahan lagi sama dunia yang terus mengagungkan kekayaan daripada kebaikan,1,anger
3500,aku takut semua orang akan meninggalkan aku dan aku akan sendirian,3,fear
3501,tadi malam aku terkejut saat mendengar kabar bahwa temanku mendapatkan prestasi luar biasa,6,surprise
3502,aku merasa bahagia karena bisa meraih target yang selama ini aku kejar,4,joy
3503,aku bahagia bisa menemukan kebahagiaan di halhal kecil seharihari,4,joy
3504,menanti dengan sabar tapi rasanya makin tidak tenang tiap hari,0,anticipation
3505,aku percaya kita bisa menciptakan masa depan yang cerah bersama,7,trust
3506,gak nyangka bisa mendapatkan tawaran belajar di luar negeri secara mendadak,6,surprise
3507,nemu rambut di sikat gigi,2,disgust
3508,ingin bahagia tapi susah,5,sadness
3509,aku percaya kita bisa mencapai apapun karena kita saling mendukung,7,trust
3510,kesel maksimal plot twist di buku ini benerbener tidak masuk akal,1,anger
3511,aku merasa bahagia bisa makan malam spesial dengan suasana yang tenang,4,joy
3512,hidup di bawah tekanan ekonomi terus bikin hati gelisah,5,sadness
3513,aku tidak tahan dengan tumpukan piring kotor yang dibiarkan di meja makan,2,disgust
3514,kesel banget dunia ini penuh dengan ketidakadilan yang seolaholah tidak ada habisnya,1,anger
3515,aku bahagia karena pekerjaan yang aku lakukan memberikan dampak positif,4,joy
3516,aku tidak pernah meragukanmu karena kepercayaan ini telah terbangun begitu kuat,7,trust
3517,gugup nunggu waktu saat kita semua berkumpul untuk berdoa di hari suci nanti,0,anticipation
3518,takut kalau semua yang udah diusahain selama ini tidak ada hasilnya,3,fear
3519,rasanya udah tidak sabar menantikan liburan yang udah direncanakan lama,0,anticipation
3520,berusaha sekuat tenaga tapi masih aja gak cukup buat bertahan hidup,5,sadness
3521,rasa kaget ini muncul ketika tibatiba hujan deras di saat aku keluar rumah,6,surprise
3522,rasanya sakit banget ketika semua impian gagal terwujud,5,sadness
3523,gak pernah nyangka hubungan kita akan berakhir dengan cara seperti ini,5,sadness
3524,aku merasa jijik dengan kondisi toilet yang tidak pernah dibersihkan,2,disgust
3525,serius  bau badan orang di sebelahku di bus bikin aku tidak nyaman,2,disgust
3526,kadang ingin nangis karena ngerasa gak pernah dapat kasih sayang yang cukup,5,sadness
3527,rasanya seperti hidup dalam ketakutan yang tidak pernah berakhir,3,fear
3528,tibatiba merasa kaget saat semua rencana untuk melakukan road trip berjalan mulus,6,surprise
3529,kesel maksimal karena loot box yang dibuka isinya selalu jelek,1,anger
3530,kadang ngerasa gak ada jalan keluar dari masalah ekonomi ini,5,sadness
3531,gak percaya ketika tahu bahwa perlakuan orang bisa sekejam itu,6,surprise
3532,baru tahu kalau teman dekatku akan pindah ke luar negeri dan aku kaget sekali,6,surprise
3533,aku udah kasih yang terbaik tapi hubungan ini tetap gak berjalan baik,5,sadness
3534,tidak kuat lagi nunggu momen yang udah aku tunggutunggu selama ini,0,anticipation
3535,hari ini benerbener bikin emosi semua rencana berantakan karena kesalahan kecil,1,anger
3536,rasa kaget ini muncul ketika tahu bahwa pekerjaan ini bisa membawaku ke perjalanan ke luar negeri,6,surprise
3537,aku tidak paham kenapa ada orang yang suka nyampah di tempat umum tidak peduli sama lingkungan,2,disgust
3538,stress mikirin tugas kuliah yang bertumpuk,5,sadness
3539,lihat tempat sampah yang penuh dan bau,2,disgust
3540,aku takut tidak akan pernah menemukan kedamaian dalam hidup ini,3,fear
3541,aku merasa takut setiap kali memikirkan apa yang mungkin aku kehilangan,3,fear
3542,aku takut tidak akan pernah bisa mengatasi semua ini dan menemukan jalan keluar,3,fear
3543,aku merasa sangat jijik lihat orang yang tidak sikat gigi setelah makan bagaimana bisa sih,2,disgust
3544,rasa kaget ini muncul ketika semua harapan untuk sukses di ujian tidak terwujud,6,surprise
3545,tibatiba terharu ketika mendengar lagu tentang kasih tuhan yang menyentuh hatiku,6,surprise
3546,aku yakin keputusanmu adalah yang terbaik dan aku percaya sepenuhnya padamu,7,trust
3547,rasanya sedih tiap kali gak bisa belikan anak apa yang mereka mau karena uang gak cukup,5,sadness
3548,tidak sabar buat makan malam romantis bareng dia nanti malam,0,anticipation
3549,rasanya hari ini jalan lambat banget karena menunggu kabar penting,0,anticipation
3550,tidak sabar buat wujudkan keinginan ini tapi kenyataannya selalu mengecewakan,1,anger
3551,kesenggol orang yang badannya bau keringet,2,disgust
3552,aku percaya kamu adalah sumber inspirasiku setiap hari,7,trust
3553,kenapa selalu yang berkuasa yang menang sementara yang benar terus ditekan,5,sadness
3554,melihat sampah di tempat wisata benarbenar bikin jijik dan kesel,2,disgust
3555,tidak ngerti kenapa ada orang yang nyaman hidup di tempat yang super kotor,2,disgust
3556,rasa takut bikin aku sering nunda padahal tahu itu tidak baik,3,fear
3557,tidak habis pikir kenapa kualitas barang ini sejelek ini padahal harganya tidak murah,1,anger
3558,aku tahu kita akan melalui semua ini karena kita saling percaya,7,trust
3559,gugup nunggu hasil wawancara kerja yang akan keluar minggu ini,0,anticipation
3560,beneran tidak tahan lihat orang yang tidak cuci tangan sebelum makan sungguh menjijikkan,2,disgust
3561,kepercayaan ini adalah hadiah terindah yang pernah aku berikan dan terima,7,trust
3562,lingkungan penuh dengan asap rokok membuatku sulit bernapas,2,disgust
3563,hari demi hari rasanya makin berat gak ada uang buat kebutuhan mendesak,5,sadness
3564,semakin hari semakin tidak sabar lihat perkembangan dari semuanya,0,anticipation
3565,aku percaya kamu akan selalu menjaga kepercayaan ini,7,trust
3566,kebahagiaan itu saat bisa menikmati suasana pagi yang tenang di tepi danau,4,joy
3567,gak tau kapan bisa ngerasain hidup tanpa stres karena uang,5,sadness
3568,bertemu orang baru yang menyenangkan hari ini bikin aku merasa bahagia,4,joy
3569,bahagia itu saat bisa berolahraga dan merasakan tubuh yang lebih sehat,4,joy
3570,aku merasa takut setiap kali harus memulai sesuatu yang baru dalam hidupku,3,fear
3571,ingin cepat tahu apakah usaha ini bisa membawaku lebih dekat ke mimpiku,0,anticipation
3572,kepercayaan ini adalah anugerah terindah dalam hidupku,7,trust
3573,tidak tahan lagi ingin segera lihat dampak dari perubahan yang sudah direncanakan,0,anticipation
3574,kesel banget karena barang yang baru dibeli udah cacat pas pertama kali buka,1,anger
3575,sejak ibu pergi semuanya terasa hampa gak ada yang sama lagi,5,sadness
3576,tidak sabar buat mulai ngerakit model kit baru yang baru aja datang,0,anticipation
3577,kesel banget selalu ada aja yang bikin mood hancur seharian,1,anger
3578,aku yakin kita bisa mencapai kesuksesan bersama karena saling percaya,7,trust
3579,aku tahu kita bisa menghadapi semua tantangan dengan keberanian,7,trust
3580,ketika rencana untuk berkumpul dengan keluarga besar tidak berjalan sesuai harapan,6,surprise
3581,aku percaya kita akan menemukan jalan terbaik untuk menyelesaikan masalah ini,7,trust
3582,bahagia itu saat bisa bersantai tanpa ada gangguan dari luar,4,joy
3583,rasanya bahagia bisa bermain piano di sore yang tenang,4,joy
3584,tidak tahan lihat orang yang tidak cuci tangan setelah dari toilet,2,disgust
3585,aku merasa takut setiap kali harus menghadapi situasi yang tidak aku pahami,3,fear
3586,rasa percaya yang kamu berikan membuatku semakin yakin melangkah ke depan,7,trust
3587,tidak sabar buat berbagi kebahagiaan dan kedamaian di hari suci ini,0,anticipation
3588,semua rencana yang udah disusun rapi gagal total,5,sadness
3589,berharap bisa selalu ngebahagiain keluarga,5,sadness
3590,kadang ngerasa dunia ini gak punya ruang untuk cinta dan kasih sayang,5,sadness
3591,aku tahu kita bisa melewati semua ini bersama dengan keyakinan,7,trust
3592,gak ada yang lebih menyakitkan daripada diperlakukan gak adil padahal udah berusaha keras,5,sadness
3593,tidak bisa fokus karena kepikiran hari besar besok,0,anticipation
3594,ingin ngilang aja dari dunia ini,5,sadness
3595,gak ada yang lebih menyakitkan daripada melihat orang yang kamu cintai pergi dari hidupmu,5,sadness
3596,nyium bau kaki sendiri habis pakai sepatu seharian,2,disgust
3597,aku merasa nyaman berbagi segalanya padamu karena rasa percaya ini,7,trust
3598,tidak sabar buat ngerjain tugas baru yang menantang minggu depan,0,anticipation
3599,kadang ingin ngerasain kasih sayang yang tulus tapi rasanya itu hal yang sulit didapat,5,sadness
3600,tidak sabar buat menyatakan cinta kami di depan altar dan membuat janji suci,0,anticipation
3601,lihat orang buang ingus sembarangan,2,disgust
3602,sering takut sama penilaian orang lain padahal mereka tidak selalu benar,3,fear
3603,aku yakin keputusanmu selalu datang dari hati yang tulus,7,trust
3604,setiap keputusan yang kamu buat selalu membuatku semakin percaya,7,trust
3605,tidak tahan lagi sama dunia yang terlalu memuja ketenaran dan melupakan kemanusiaan,1,anger
3606,kesel maksimal karena barang ini tidak bisa dipakai sama sekali,1,anger
3607,aku yakin kita bisa menghadapi semua tantangan yang ada dengan keberanian,7,trust
3608,tidak habis pikir kenapa dunia ini selalu memberi tempat untuk kebencian dan kekerasan,1,anger
3609,aku merasa bahagia ketika bisa tidur nyenyak setelah hari yang panjang,4,joy
3610,merasakan angin sejuk di pagi hari sambil berjalan kaki bikin aku bahagia,4,joy
3611,tibatiba merasa sangat kecewa ketika keinginan untuk berlibur ke pantai harus dibatalkan,6,surprise
3612,ingin berhasil tapi nyatanya gagal lagi,5,sadness
3613,gak percaya ketika aku memutuskan untuk mendaftar di program yang sangat kompetitif,6,surprise
3614,gugup terus dari tadi karena menunggu jawaban penting,0,anticipation
3615,rasanya ingin cepat lihat senyum dia saat kami mengucap janji suci,0,anticipation
3616,tidak sabar buat menjalani hidup baru bersama dia setelah janji suci diucapkan,0,anticipation
3617,bahagia itu adalah ketika bisa mendengarkan suara hujan di malam hari,4,joy
3618,rasa takut sering bikin overthinking padahal belum tentu semua yang dikhawatirin kejadian,3,fear
3619,semoga besok jadi hari yang penuh kabar baik udah tidak sabar nunggu,0,anticipation
3620,aku merasa sangat puas ketika pekerjaan yang aku lakukan diapresiasi dengan baik,4,joy
3621,gak tau lagi harus bagaimana semuanya terasa salah,5,sadness
3622,gugup nunggu hasil review proyek dari manajemen,0,anticipation
3623,aku bisa tenang karena tahu kamu akan selalu menjaga kepercayaanku,7,trust
3624,benerbener kesel karena harus berurusan sama orang yang tidak kompeten di tim,1,anger
3625,ngerasa kosong karena gak pernah dapat perhatian yang aku butuhkan,5,sadness
3626,rasanya sangat menyenangkan bisa mengumpulkan tugas tanpa harus begadang,4,joy
3627,kepercayaan ini memberikan kekuatan dalam hubungan kita,7,trust
3628,setiap detik bersamamu adalah anugerah yang berharga,7,trust
3629,tidak sabar buat lihat apa yang akan terjadi dengan keinginan ini,0,anticipation
3630,sering takut buat meminta bantuan takut dianggap tidak mampu,3,fear
3631,rasanya bahagia banget bisa berlatih yoga di pagi yang cerah,4,joy
3632,rasanya tidak sabar buat tahu bagaimana respon dia waktu aku kasih kejutan nanti,0,anticipation
3633,kesel banget karena setiap kali ada kesempatan selalu ada halangan besar,1,anger
3634,semakin mendekati hari itu semakin tidak sabar dan sedikit gugup,0,anticipation
3635,lihat orang ngeludah di tempat sampah,2,disgust
3636,gugup nunggu hasil dari langkah besar yang aku ambil untuk berubah,0,anticipation
3637,aku merasa sangat takut untuk kehilangan halhal yang penting bagiku,3,fear
3638,aku takut kalau suatu hari nanti semuanya akan berubah menjadi lebih buruk,3,fear
